KEY;KOD;Ülke;Yýl;GFCF (Yatýrým);FDI (Yabancý Yatýrým);CPI (Enflasyon);Unemployment (Ýþsizlik);Current_Account (Cari Denge);Exchange_Rate (Kur);Govt_Exp (Devlet Harcamasý);Pop_Growth (Nüfus Artýþý);Export_GDP (Ýhracat);GDP_Growth (TARGET - Tahmin edilecek sütun);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEL_1993;BEL;Belgium;1993;47906396922;0.350804998676963;66,791;8.078;EKSÝK VERÝ;34,59652083;57,058;0,390638518;56,10774116;-0,961873077;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRA_1993;BRA;Brazil;1993;71018902564;0.721601695039315;2,08173E+11;6.03;0.0054304179361759;0,038276611;EKSÝK VERÝ;1,619928558;10,50327166;4,924690005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAN_1993;CAN;Canada;1993;1,08032E+11;6.16158341638819;85,567;11.377;-3.86026630874174;1,290087882;51,477;1,098930879;29,14259936;2,657706916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHN_1993;CHN;China;1993;1,66614E+11;2.07129503152446;44,438;2.6;-2.59966643215884;5,761958333;13,432;1,149619431;16,63399752;13,92907801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHL_1993;CHL;Chile;1993;13092385570;1.44341026306631;36,579;4.49;-5.11105015900292;404,1658333;21,218;1,555754703;25,5450555;6,685584401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COL_1993;COL;Colombia;1993;15183587216;1.05842525773196;13,873;7.8;-3.1640347587015;786,3466667;20,003;1,996786559;15,18449529;5,385409939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EGY_1993;EGY;Egypt, Arab Rep.;1993;9823589436;4.19555688939601;10,435;10.92;5.44885051546392;3,3525175;EKSÝK VERÝ;2,30727793;25,83762887;2,9007908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EST_1993;EST;Estonia;1993;977594601,7;1.19680703488165;20,035;6.544;0.53901284719059;13,22275;EKSÝK VERÝ;-2,574319978;64,12678128;-5,74049422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK_1993;DNK;Denmark;1993;25851307546;1.5789947240431;67,458;10.719;3.3761876880507;6,483939167;59,468;0,333166396;36,58775796;-0,078900413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA_1993;FRA;France;1993;2,68999E+11;0.969033403026305;70,946;11.32;0.683954592617435;5,66323;56,537;0,434948885;21,81630939;-0,358997811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FIN_1993;FIN;Finland;1993;17084417612;0.0229759155079975;69,61;16.201;-1.2736811038366;5,712291667;63,66;0,483854089;31,41689055;-0,779815062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEU_1993;DEU;Germany;1993;4,98153E+11;0.910567673128218;71,562;7.675;-0.77819069062652;1,653320833;48,321;0,657391218;19,8790217;-0,973033082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRC_1993;GRC;Greece;1993;24499351962;5.83689757941666;55,861;10.177;-0.696206808420449;229,2498433;38,627;0,588261919;13,9937497;-1,600000022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_1993;HUN;Hungary;1993;8230216894;0.197056426383431;18,838;11.94;-10.5883858606661;91,93318333;EKSÝK VERÝ;-0,114035594;23,145473;-0,576108518;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IND_1993;IND;India;1993;66103013543;1.26830064559013;27,257;EKSÝK VERÝ;-0.67161886953087;30,49329167;26,194;2,099860694;9,834217455;4,750776218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN_1993;IDN;Indonesia;1993;41525224401;2.05635610310019;10,048;2.782;-1.33285487006627;2087,103867;14,093;1,701584426;26,75481342;6,49640812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRL_1993;IRL;Ireland;1993;8338573090;0.757489644348421;64,487;15.571;EKSÝK VERÝ;0,677249307;EKSÝK VERÝ;0,499840487;63,366967;2,692608415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISR_1993;ISR;Israel;1993;18168803929;0.350277871082829;39,331;10.017;-3.10534438759335;2,830083333;EKSÝK VERÝ;2,658091779;26,10452265;4,116756357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_1993;ITA;Italy;1993;2,09144E+11;0.00463826759403748;60;10.212;0.724434293633527;1573,665867;57,767;0,061135853;20,35218842;-0,852805732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPN_1993;JPN;Japan;1993;1,43751E+12;EKSÝK VERÝ;95,333;2.5;EKSÝK VERÝ;111,1977858;32,137;0,324167599;8,913913995;-0,459219716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LVA_1993;LVA;Latvia;1993;EKSÝK VERÝ;0.205148908372788;23,384;EKSÝK VERÝ;EKSÝK VERÝ;0,675333333;EKSÝK VERÝ;-1,971932096;EKSÝK VERÝ;-4,982979843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_1993;KOR;Korea, Rep.;1993;1,45289E+11;7.4828391233144;46,831;2.777;0.416090198515083;802,5383333;EKSÝK VERÝ;1,015821437;22,85877565;6,994717917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MYS_1993;MYS;Malaysia;1993;26004090758;0.827862094071089;64,234;4.11;-4.4711197835;2,574095;24,614;2,558459024;78,92028758;9,894943334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_1993;MEX;Mexico;1993;1,06326E+11;1.55254686699352;13,417;3.365;-4.41375552546445;3,115616667;18,241;1,852684909;11,59598469;2,866999455;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAR_1993;MAR;Morocco;1993;8088129003;1.80198693110724;63,6;15.69;-1.6469906370207;9,298709167;23,11;1,582332079;22,0607515;-0,7405917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLD_1993;NLD;Netherlands;1993;75169314191;4.72858008369968;65,558;6.287;3.72901695535227;1,857305167;50,866;0,69699133;53,04515308;1,257552253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NZL_1993;NZL;New Zealand;1993;9136109728;0.672760011900901;88,178;9.799;EKSÝK VERÝ;1,850513333;46,807;1,140231107;30,60242388;6,391528504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAK_1993;PAK;Pakistan;1993;9902076352;1.99559842727954;#YOK;4.28;-5.59847609574865;28,10718333;#YOK;#YOK;#YOK;#YOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHL_1993;PHL;Philippines;1993;EKSÝK VERÝ;1.78565558307046;29,492;9.289;-4.86165174206389;27,11984167;17,591;2,404634252;22,30313037;2,181889986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POL_1993;POL;Poland;1993;EKSÝK VERÝ;0.278287134511107;38,406;14.011;-6.02645744303895;1,811496667;EKSÝK VERÝ;0,254450914;EKSÝK VERÝ;3,738310295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1993;RUS;Russian Federation;1993;88711314054;1.02821764581848;0,345;5.883;EKSÝK VERÝ;0,991666667;EKSÝK VERÝ;-0,053482028;38,20459448;-8,668540343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAU_1993;SAU;Saudi Arabia;1993;29058477971;0.779276592556565;66,627;EKSÝK VERÝ;-12.9691395981645;3,75;37,732;4,428588174;34,35281596;0,379835927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN_1993;SVN;Slovenia;1993;2765803175;1.18792313045042;30,783;8.51;1.32186349181442;113,2418833;EKSÝK VERÝ;-0,238300478;48,13638097;2,843419314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK_1993;SVK;Slovak Republic;1993;5318892012;0.00767048159682976;33,278;12.2;-3.46331514868092;30,76958333;EKSÝK VERÝ;0,381719887;51,86320201;1,901328753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZAF_1993;ZAF;South Africa;1993;21708453391;2.05987295164996;16,858;EKSÝK VERÝ;1.90438081566821;3,267741583;EKSÝK VERÝ;1,99129598;19,91436663;1,233557939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESP_1993;ESP;Spain;1993;1,11093E+11;1.74230679582481;57,176;22.156;-1.1061129789544;127,2604167;46,273;0,518543521;17,74058398;-1,031491837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_1993;SWE;Sweden;1993;40842305419;0.627003188284216;71,489;9.187;-1.95597245054897;7,783426667;67,933;0,580838814;30,60296127;-2,065616369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHE_1993;CHE;Switzerland;1993;72265710612;1.39968290876163;87,516;3.551;6.19880976982837;1,477616667;32,455;0,910715566;40,81411746;-0,12598346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THA_1993;THA;Thailand;1993;50350102140;1.85476418901581;46,352;1.49;-4.93050710851373;25,31961108;EKSÝK VERÝ;1,543627117;36,81728956;8,251915915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GBR_1993;GBR;United Kingdom;1993;2,00042E+11;0.732369583756588;64,188;10.346;-1.66961487109581;0,666756553;37,798;0,239745439;24,83193135;3,490487447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA_1993;USA;United States;1993;1,3779E+12;-1.82562799974633E-05;144,475;6.9;-1.23616054042839;1;EKSÝK VERÝ;1,31868;9,547180392;2,751795867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISL_1993;ISL;Iceland;1993;1137696618;1.58976558645161;59,394;5.257;0.572651482701133;67,60318167;45,101;1,016811928;31,19672249;1,3134495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CZE_1993;CZE;Czechia;1993;11386516310;1.6144453804152;EKSÝK VERÝ;4.349;1.1330967168381;29,15283333;EKSÝK VERÝ;0,103947042;39,65765929;0,061904242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PRT_1993;PRT;Portugal;1993;21539982546;2.37190347099572;59,549;5.301;0.245135265861298;160,8001858;46,479;0,122316595;23,60014829;-2,043277294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NGA_1993;NGA;Nigeria;1993;EKSÝK VERÝ;0.37579865975877;EKSÝK VERÝ;EKSÝK VERÝ;-1.37583994197616;22,0654;20,001;2,650147754;EKSÝK VERÝ;-2,035118774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TUR_1993;TUR;Turkiye;1993;46050659991;EKSÝK VERÝ;0,582;8.255;-3.56565306523328;0,010984628;EKSÝK VERÝ;1,725070844;13,67380285;7,651265203;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AFG_1994;AFG;Afghanistan;1994;EKSÝK VERÝ;1.37918511879287;EKSÝK VERÝ;EKSÝK VERÝ;EKSÝK VERÝ;38.818463;EKSÝK VERÝ;8,388729602;EKSÝK VERÝ;EKSÝK VERÝ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUS_1994;AUS;Australia;1994;77360083016;1.411953029158;62,15;9.719;-4.90706698315176;1.36775083333333;33,742;0,963092495;17,94639685;3,978844342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARG_1994;ARG;Argentina;1994;51330897900;1.02389456006068;EKSÝK VERÝ;11.76;-4.26485898465452;0.999008333333333;22,938;1,340137575;7,529948726;5,836200704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AUT_1994;AUT;Austria;1994;53840939646;0.033012230974896;84,332;3.535;EKSÝK VERÝ;11.4218249166667;54,316;0,384869547;32,28498922;2,402118433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BGD_1994;BGD;Bangladesh;1994;6214296793;3.47657482650626;52,065;EKSÝK VERÝ;0.590988260289111;40.2117391666667;10,048;1,854179551;9,001543646;3,890126441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BEL_1994;BEL;Belgium;1994;50932183506;0.584730926619457;68,39;9.645;EKSÝK VERÝ;33.4564975;54,66;0,308197074;58,42495935;3,226971454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRA_1994;BRA;Brazil;1994;1,09004E+11;1.64516287712472;4,52948E+12;EKSÝK VERÝ;-0.219464439580805;0.664683514070577;EKSÝK VERÝ;1,563299735;9,513076427;5,852870364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CAN_1994;CAN;Canada;1994;1,12476E+11;5.95964712479176;85,708;10.395;-2.39799048706511;1.3656734475;49,012;1,095258107;32,78158824;4,494049295;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHN_1994;CHN;China;1994;1,96693E+11;4.49543455707598;55,224;2.8;1.21849357261851;8.61874266666666;12,368;1,130260632;18,45157783;13,07270916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHL_1994;CHL;Chile;1994;14199310917;1.77042262125538;40,765;5.87;-2.76296605169419;420.176666666667;20,621;1,505947204;27,25301798;5,076803747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COL_1994;COL;Colombia;1994;19027353362;2.42013257142857;17,043;8.25;-4.48814605215356;826.54;20,572;1,972028872;14,99836183;5,814661907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EGY_1994;EGY;Egypt, Arab Rep.;1994;11866785291;5.29825375133825;11,379;10.93;0.0597325714285714;3.38513333333333;EKSÝK VERÝ;2,154005171;22,57142857;3,97317218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EST_1994;EST;Estonia;1994;1115390857;3.20872011819628;29,583;7.561;-4.03327500267873;12.99125;EKSÝK VERÝ;-2,138588635;69,09730482;-1,642424622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DNK_1994;DNK;Denmark;1994;28558010879;1.1399094845552;68,7;8.036;2.04424373399312;6.36055166666667;59,49;0,337707376;36,88598434;5,294696152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA_1994;FRA;France;1994;2,79036E+11;0.269269994893292;72,127;12.593;0.535080974263654;5.552045;55,884;0,374521802;22,75051229;2,383660861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FIN_1994;FIN;Finland;1994;19268070575;0.339343818597409;70,733;16.426;1.07619185079872;5.2235125;62,207;0,431048903;34,07431106;3,964372837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DEU_1994;DEU;Germany;1994;5,32215E+11;0.853191390471272;73,507;8.727;-1.32150809446364;1.62279416666667;48,314;0,346856649;20,60570614;2,596855697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GRC_1994;GRC;Greece;1994;24160712079;2.64174100369922;61,935;9.808;-0.126978535177172;242.6028175;36,925;0,500703438;14,39006066;1,999999847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUN_1994;HUN;Hungary;1994;9437509458;0.297386581392873;22,392;10.697;-9.35987499538881;105.160458333333;EKSÝK VERÝ;-0,136883104;25,3500323;2,947154555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IND_1994;IND;India;1994;76447764811;1.1922519299764;30,057;2.147;-0.512193818555587;31.3737425;26,208;2,044354181;9,888084916;6,65892407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IDN_1994;IDN;Indonesia;1994;48770380655;1.50090049057357;10,905;4.366;-1.57836291535994;2160.753675;13,524;1,685951872;26,51142785;7,539971096;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
IRL_1994;IRL;Ireland;1994;9696065960;0.48666464040433;66,013;14.544;EKSÝK VERÝ;0.668628101666667;EKSÝK VERÝ;0,394187639;67,96003211;5,755827971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ISR_1994;ISR;Israel;1994;20543182226;0.200458861133579;44,185;7.813;-3.79887156235907;3.01105520833333;EKSÝK VERÝ;2,589262849;26,1098656;7,427845283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ITA_1994;ITA;Italy;1994;2,12557E+11;0.0177719633875045;62,5;11.086;1.1980637161955;1612.44498333333;55,059;0,020372074;21,82079597;2,151023671;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
JPN_1994;JPN;Japan;1994;1,5307E+12;EKSÝK VERÝ;95,99;2.9;EKSÝK VERÝ;102.207805833333;32,784;0,279192364;8,839827126;1,083383174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LVA_1994;LVA;Latvia;1994;EKSÝK VERÝ;0.237195989855495;31,779;EKSÝK VERÝ;EKSÝK VERÝ;0.55975;EKSÝK VERÝ;-1,673828701;EKSÝK VERÝ;2,189911787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
KOR_1994;KOR;Korea, Rep.;1994;1,71949E+11;5.82961425798393;49,765;2.405;-1.00035102707401;803.771666666667;EKSÝK VERÝ;1,006157245;23,50698681;9,371835776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MYS_1994;MYS;Malaysia;1994;29974089316;1.98196140419983;66,603;EKSÝK VERÝ;-6.06906128911756;2.62425666666667;23,27;2,543532369;89,15077688;9,212041793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEX_1994;MEX;Mexico;1994;1,19948E+11;1.5473605424266;14,354;4.436;-5.35786349392844;3.37511666666667;18,937;1,814950806;12,75459571;4,394127888;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MAR_1994;MAR;Morocco;1994;8392956449;1.87693869608483;66,8;17.931;-2.03049106287262;9.202715;21,739;1,496619805;20,93850146;10,58800042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NLD_1994;NLD;Netherlands;1994;78479704565;4.7304408648234;66,947;7.159;4.55484743526397;1.81999508333333;49,441;0,602938474;55,18620178;2,961092491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NZL_1994;NZL;New Zealand;1994;11779107394;0.805118941060125;89,717;8.361;EKSÝK VERÝ;1.68652166666667;42,779;1,329237335;30,7781457;5,119248415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAK_1994;PAK;Pakistan;1994;9325814175;2.17470533097175;#YOK;4.26;-3.46530848690822;30.5665916666667;#YOK;#YOK;#YOK;#YOK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PHL_1994;PHL;Philippines;1994;EKSÝK VERÝ;1.6921827475542;33,175;9.483;-4.03229461116698;26.4171666666667;19,683;2,180490577;24,07566586;4,373665918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
POL_1994;POL;Poland;1994;EKSÝK VERÝ;0.174540526074499;50,773;14.438;0.57218339303966;2.27227666666667;EKSÝK VERÝ;0,211012329;EKSÝK VERÝ;5,292802067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RUS_1994;RUS;Russian Federation;1994;86169868685;0.258430621127419;1,406;8.131;2.26332668866148;EKSÝK VERÝ;EKSÝK VERÝ;-0,034267907;27,75837904;-12,56975598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAU_1994;SAU;Saudi Arabia;1994;24833644860;0.712771539914575;67,535;EKSÝK VERÝ;-7.74759220117338;3.75;33,794;4,279913766;34,00094819;0,952965973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVN_1994;SVN;Slovenia;1994;3352863256;1.32110789038309;37,208;8.24;3.49983630377216;128.808558333333;EKSÝK VERÝ;-0,115694093;49,13772439;5,327485743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SVK_1994;SVK;Slovak Republic;1994;5756462214;0.24389539814991;37,758;13.645;3.28266941432295;32.0448333333333;EKSÝK VERÝ;0,39405443;54,70109872;6,205530519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ZAF_1994;ZAF;South Africa;1994;23009886510;1.65463950244582;18,358;EKSÝK VERÝ;0.0192951572527624;3.55079833333334;EKSÝK VERÝ;1,619674612;19,54933781;3,200000003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESP_1994;ESP;Spain;1994;1,11455E+11;2.74106102115094;59,874;24.209;-1.20512004003852;133.957955;44,83;0,476100555;20,34748938;2,383195379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SWE_1994;SWE;Sweden;1994;44027734578;1.22196548160131;73,569;9.491;0.324716704352822;7.71597;65,287;0,710705462;33,81207066;4,015765859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CHE_1994;CHE;Switzerland;1994;80736042992;0.93155550985152;88,261;3.58;5.55095675929766;1.3676925;32,496;0,797158411;40,06459797;1,269757799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
THA_1994;THA;Thailand;1994;58673113969;1.71516994974045;48,695;1.347;-5.49408768770675;25.1499518885845;EKSÝK VERÝ;1,474329442;38,24211391;7,997024667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GBR_1994;GBR;United Kingdom;1994;2,19907E+11;0.767643589421284;65,467;9.648;-0.879081535567197;0.653426604166667;37,508;0,254586487;26,0778732;4,953410928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
USA_1994;USA;United States;1994;1,48687E+12;0.0362054951846309;148,225;6.119;-1.66925292387951;1;EKSÝK VERÝ;1,226296089;9,893147416;4,02902273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
